"Pressure","Velocity:0","Velocity:1","Velocity:2","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Heat_Flux","Y_Plus","Eddy_Viscosity","Points:0","Points:1","Points:2"
0.0565,0,0,0,0,0.113,1,1.67e-07,0.00275,0.000233,0,-0,1.82,0,0.359,-0.0447,0
0.057,0,0,0,0,0.114,1,1.67e-07,0.00276,0.000231,0,-0,1.82,0,0.353,-0.0452,0
0.0575,0,0,0,0,0.115,1,1.67e-07,0.00276,0.000228,0,-0,1.82,0,0.347,-0.0457,0
0.058,0,0,0,0,0.116,1,1.67e-07,0.00276,0.000226,0,-0,1.82,0,0.341,-0.0462,0
0.0585,0,0,0,0,0.117,1,1.67e-07,0.00277,0.000223,0,-0,1.81,0,0.335,-0.0467,0
0.0591,0,0,0,0,0.118,1,1.67e-07,0.00277,0.00022,0,-0,1.81,0,0.329,-0.0472,0
0.0597,0,0,0,0,0.119,1,1.67e-07,0.00278,0.000218,0,-0,1.81,0,0.323,-0.0477,0
0.0602,0,0,0,0,0.12,1,1.67e-07,0.00278,0.000215,0,-0,1.8,0,0.317,-0.0481,0
0.0609,0,0,0,0,0.122,1,1.67e-07,0.00278,0.000212,0,-0,1.8,0,0.311,-0.0486,0
0.0615,0,0,0,0,0.123,1,1.67e-07,0.00279,0.000209,0,-0,1.8,0,0.305,-0.0491,0
0.0621,0,0,0,0,0.124,1,1.67e-07,0.00279,0.000206,0,-0,1.79,0,0.299,-0.0495,0
0.0628,0,0,0,0,0.126,1,1.67e-07,0.00279,0.000203,0,-0,1.79,0,0.293,-0.05,0
0.0635,0,0,0,0,0.127,1,1.67e-07,0.0028,0.0002,0,-0,1.79,0,0.286,-0.0504,0
0.0642,0,0,0,0,0.128,1,1.67e-07,0.0028,0.000197,0,-0,1.79,0,0.28,-0.0508,0
0.065,0,0,0,0,0.13,1,1.67e-07,0.00281,0.000194,0,-0,1.78,0,0.274,-0.0512,0
0.0657,0,0,0,0,0.131,1,1.67e-07,0.00281,0.00019,0,-0,1.78,0,0.268,-0.0517,0
0.0665,0,0,0,0,0.133,1,1.67e-07,0.00281,0.000187,0,-0,1.78,0,0.262,-0.0521,0
0.0673,0,0,0,0,0.135,1,1.67e-07,0.00282,0.000183,0,-0,1.77,0,0.256,-0.0525,0
0.0682,0,0,0,0,0.136,1,1.67e-07,0.00282,0.00018,0,-0,1.77,0,0.25,-0.0529,0
0.0691,0,0,0,0,0.138,1,1.67e-07,0.00282,0.000176,0,-0,1.77,0,0.244,-0.0532,0
0.07,0,0,0,0,0.14,1,1.67e-07,0.00283,0.000172,0,-0,1.76,0,0.238,-0.0536,0
0.0709,0,0,0,0,0.142,1,1.67e-07,0.00283,0.000169,0,-0,1.76,0,0.232,-0.054,0
0.0718,0,0,0,0,0.144,1,1.67e-07,0.00283,0.000165,0,-0,1.76,0,0.226,-0.0543,0
0.0728,0,0,0,0,0.146,1,1.67e-07,0.00284,0.000161,0,-0,1.75,0,0.22,-0.0547,0
0.0738,0,0,0,0,0.148,1,1.67e-07,0.00284,0.000157,0,-0,1.75,0,0.214,-0.055,0
0.0749,0,0,0,0,0.15,1,1.67e-07,0.00284,0.000152,0,-0,1.75,0,0.207,-0.0554,0
0.076,0,0,0,0,0.152,1,1.67e-07,0.00285,0.000148,0,-0,1.74,0,0.201,-0.0557,0
0.0771,0,0,0,0,0.154,1,1.67e-07,0.00285,0.000144,0,-0,1.74,0,0.195,-0.056,0
0.0782,0,0,0,0,0.156,1,1.67e-07,0.00285,0.000139,0,-0,1.74,0,0.189,-0.0563,0
0.0794,0,0,0,0,0.159,1,1.67e-07,0.00285,0.000135,0,-0,1.74,0,0.183,-0.0566,0
0.0806,0,0,0,0,0.161,1,1.67e-07,0.00286,0.00013,0,-0,1.73,0,0.177,-0.0569,0
0.0819,0,0,0,0,0.164,1,1.67e-07,0.00286,0.000125,0,-0,1.73,0,0.171,-0.0571,0
0.0832,0,0,0,0,0.166,1,1.67e-07,0.00286,0.000121,0,-0,1.73,0,0.165,-0.0574,0
0.0845,0,0,0,0,0.169,1,1.67e-07,0.00286,0.000116,0,-0,1.72,0,0.159,-0.0576,0
0.0859,0,0,0,0,0.172,1,1.67e-07,0.00287,0.00011,0,-0,1.72,0,0.153,-0.0579,0
0.0873,0,0,0,0,0.175,1,1.67e-07,0.00287,0.000105,0,-0,1.72,0,0.147,-0.0581,0
0.0888,0,0,0,0,0.178,1,1.67e-07,0.00287,0.0001,0,-0,1.71,0,0.141,-0.0583,0
0.0903,0,0,0,0,0.181,1,1.67e-07,0.00287,9.45e-05,0,-0,1.71,0,0.135,-0.0585,0
0.0918,0,0,0,0,0.184,1,1.67e-07,0.00287,8.9e-05,0,-0,1.7,0,0.129,-0.0587,0
0.0934,0,0,0,0,0.187,1,1.67e-07,0.00287,8.34e-05,0,-0,1.7,0,0.124,-0.0589,0
0.0951,0,0,0,0,0.19,1,1.67e-07,0.00287,7.76e-05,0,-0,1.7,0,0.118,-0.059,0
0.0968,0,0,0,0,0.194,1,1.67e-07,0.00287,7.17e-05,0,-0,1.69,0,0.112,-0.0592,0
0.0986,0,0,0,0,0.197,1,1.67e-07,0.00288,6.57e-05,0,-0,1.69,0,0.106,-0.0593,0
0.1,0,0,0,0,0.201,1,1.67e-07,0.00288,5.96e-05,0,-0,1.69,0,0.1,-0.0595,0
0.102,0,0,0,0,0.204,1,1.67e-07,0.00288,5.34e-05,0,-0,1.68,0,0.0943,-0.0596,0
0.104,0,0,0,0,0.208,1,1.67e-07,0.00287,4.7e-05,0,-0,1.68,0,0.0886,-0.0597,0
0.106,0,0,0,0,0.212,1,1.67e-07,0.00287,4.05e-05,0,-0,1.67,0,0.0828,-0.0598,0
0.108,0,0,0,0,0.216,1,1.67e-07,0.00287,3.39e-05,0,-0,1.67,0,0.0771,-0.0598,0
0.11,0,0,0,0,0.221,1,1.67e-07,0.00287,2.72e-05,0,-0,1.67,0,0.0714,-0.0599,0
0.112,0,0,0,0,0.225,1,1.67e-07,0.00287,2.04e-05,0,-0,1.66,0,0.0657,-0.0599,0
0.115,0,0,0,0,0.229,1,1.67e-07,0.00287,1.34e-05,0,-0,1.66,0,0.0601,-0.06,0
0.117,0,0,0,0,0.234,1,1.67e-07,0.00287,6.32e-06,0,-0,1.65,0,0.0544,-0.06,0
0.119,0,0,0,0,0.239,1,1.67e-07,0.00286,-8.81e-07,0,-0,1.65,0,0.0489,-0.06,0
0.122,0,0,0,0,0.243,1,1.67e-07,0.00286,-8.21e-06,0,-0,1.64,0,0.0433,-0.06,0
0.124,0,0,0,0,0.248,1,1.67e-07,0.00286,-1.57e-05,0,-0,1.64,0,0.0378,-0.06,0
0.127,0,0,0,0,0.254,1,1.67e-07,0.00285,-2.32e-05,0,-0,1.64,0,0.0323,-0.0599,0
0.129,0,0,0,0,0.259,1,1.67e-07,0.00285,-3.09e-05,0,-0,1.63,0,0.0268,-0.0599,0
0.132,0,0,0,0,0.264,1,1.67e-07,0.00284,-3.87e-05,0,-0,1.63,0,0.0214,-0.0598,0
0.135,0,0,0,0,0.27,1,1.67e-07,0.00284,-4.66e-05,0,-0,1.62,0,0.016,-0.0597,0
0.138,0,0,0,0,0.276,1,1.67e-07,0.00283,-5.46e-05,0,-0,1.62,0,0.0106,-0.0596,0
0.141,0,0,0,0,0.282,1,1.67e-07,0.00283,-6.27e-05,0,-0,1.61,0,0.00529,-0.0595,0
0.144,0,0,0,0,0.288,1,1.67e-07,0.00282,-7.09e-05,0,-0,1.61,0,-5.55e-17,-0.0594,0
0.147,0,0,0,0,0.294,1,1.67e-07,0.00281,-7.93e-05,0,-0,1.6,0,-0.00525,-0.0593,0
0.15,0,0,0,0,0.3,1,1.67e-07,0.0028,-8.77e-05,0,-0,1.59,0,-0.0105,-0.0591,0
0.153,0,0,0,0,0.307,1,1.67e-07,0.00279,-9.62e-05,0,-0,1.59,0,-0.0156,-0.0589,0
0.157,0,0,0,0,0.314,1,1.67e-07,0.00278,-0.000105,0,-0,1.58,0,-0.0208,-0.0588,0
0.16,0,0,0,0,0.321,1,1.67e-07,0.00277,-0.000113,0,-0,1.58,0,-0.0259,-0.0586,0
0.164,0,0,0,0,0.328,1,1.67e-07,0.00276,-0.000122,0,-0,1.57,0,-0.0309,-0.0583,0
0.168,0,0,0,0,0.335,1,1.67e-07,0.00275,-0.000131,0,-0,1.56,0,-0.036,-0.0581,0
0.171,0,0,0,0,0.343,1,1.67e-07,0.00274,-0.00014,0,-0,1.56,0,-0.0409,-0.0579,0
0.175,0,0,0,0,0.351,1,1.67e-07,0.00272,-0.000149,0,-0,1.55,0,-0.0459,-0.0576,0
0.179,0,0,0,0,0.359,1,1.67e-07,0.00271,-0.000158,0,-0,1.54,0,-0.0507,-0.0573,0
0.183,0,0,0,0,0.367,1,1.67e-07,0.00269,-0.000167,0,-0,1.54,0,-0.0556,-0.057,0
0.188,0,0,0,0,0.375,1,1.67e-07,0.00268,-0.000176,0,-0,1.53,0,-0.0604,-0.0567,0
0.192,0,0,0,0,0.384,1,1.67e-07,0.00266,-0.000185,0,-0,1.52,0,-0.0651,-0.0564,0
0.196,0,0,0,0,0.393,1,1.67e-07,0.00264,-0.000194,0,-0,1.51,0,-0.0698,-0.0561,0
0.201,0,0,0,0,0.402,1,1.67e-07,0.00262,-0.000203,0,-0,1.5,0,-0.0745,-0.0557,0
0.206,0,0,0,0,0.411,1,1.67e-07,0.0026,-0.000212,0,-0,1.5,0,-0.0791,-0.0554,0
0.21,0,0,0,0,0.421,1,1.67e-07,0.00258,-0.000221,0,-0,1.49,0,-0.0837,-0.055,0
0.215,0,0,0,0,0.431,1,1.67e-07,0.00256,-0.00023,0,-0,1.48,0,-0.0882,-0.0546,0
0.22,0,0,0,0,0.441,1,1.67e-07,0.00253,-0.000238,0,-0,1.47,0,-0.0926,-0.0542,0
0.226,0,0,0,0,0.451,1,1.67e-07,0.0025,-0.000247,0,-0,1.46,0,-0.097,-0.0537,0
0.231,0,0,0,0,0.462,1,1.67e-07,0.00248,-0.000256,0,-0,1.45,0,-0.101,-0.0533,0
0.236,0,0,0,0,0.473,1,1.67e-07,0.00245,-0.000264,0,-0,1.44,0,-0.106,-0.0529,0
0.242,0,0,0,0,0.484,1,1.67e-07,0.00242,-0.000272,0,-0,1.43,0,-0.11,-0.0524,0
0.248,0,0,0,0,0.495,1,1.67e-07,0.00238,-0.00028,0,-0,1.41,0,-0.114,-0.0519,0
0.253,0,0,0,0,0.507,1,1.67e-07,0.00235,-0.000288,0,-0,1.4,0,-0.118,-0.0514,0
0.259,0,0,0,0,0.519,1,1.67e-07,0.00231,-0.000296,0,-0,1.39,0,-0.122,-0.0509,0
0.265,0,0,0,0,0.531,1,1.67e-07,0.00228,-0.000303,0,-0,1.38,0,-0.126,-0.0504,0
0.272,0,0,0,0,0.544,1,1.67e-07,0.00224,-0.00031,0,-0,1.36,0,-0.13,-0.0498,0
0.278,0,0,0,0,0.556,1,1.67e-07,0.0022,-0.000316,0,-0,1.35,0,-0.134,-0.0493,0
0.285,0,0,0,0,0.569,1,1.67e-07,0.00215,-0.000322,0,-0,1.33,0,-0.138,-0.0487,0
0.291,0,0,0,0,0.583,1,1.67e-07,0.00211,-0.000328,0,-0,1.32,0,-0.142,-0.0481,0
0.298,0,0,0,0,0.597,1,1.67e-07,0.00206,-0.000333,0,-0,1.3,0,-0.146,-0.0475,0
0.305,0,0,0,0,0.61,1,1.67e-07,0.00201,-0.000338,0,-0,1.29,0,-0.149,-0.0469,0
0.312,0,0,0,0,0.625,1,1.67e-07,0.00196,-0.000342,0,-0,1.27,0,-0.153,-0.0463,0
0.32,0,0,0,0,0.639,1,1.67e-07,0.00191,-0.000345,0,-0,1.25,0,-0.157,-0.0457,0
0.327,0,0,0,0,0.654,1,1.67e-07,0.00185,-0.000348,0,-0,1.23,0,-0.16,-0.045,0
0.335,0,0,0,0,0.669,1,1.67e-07,0.0018,-0.00035,0,-0,1.21,0,-0.164,-0.0444,0
0.342,0,0,0,0,0.685,1,1.67e-07,0.00174,-0.000351,0,-0,1.19,0,-0.167,-0.0437,0
0.35,0,0,0,0,0.7,1,1.67e-07,0.00168,-0.000352,0,-0,1.17,0,-0.17,-0.043,0
0.358,0,0,0,0,0.716,1,1.67e-07,0.00162,-0.000352,0,-0,1.15,0,-0.174,-0.0423,0
0.366,0,0,0,0,0.732,1,1.67e-07,0.00156,-0.000352,0,-0,1.13,0,-0.177,-0.0416,0
0.374,0,0,0,0,0.749,1,1.67e-07,0.0015,-0.000351,0,-0,1.1,0,-0.18,-0.0409,0
0.383,0,0,0,0,0.765,1,1.67e-07,0.00144,-0.00035,0,-0,1.08,0,-0.183,-0.0401,0
0.391,0,0,0,0,0.782,1,1.67e-07,0.00139,-0.000349,0,-0,1.06,0,-0.186,-0.0394,0
0.399,0,0,0,0,0.799,1,1.67e-07,0.00133,-0.000348,0,-0,1.04,0,-0.189,-0.0386,0
0.408,0,0,0,0,0.815,1,1.67e-07,0.00128,-0.000346,0,-0,1.02,0,-0.192,-0.0379,0
