7.473390915949076341e-01,7.492340007818091285e-01,7.529267480307155758e-01,7.584819213587594700e-01,7.659313160770636619e-01,7.753044342720052384e-01,7.866391724968248012e-01,7.999852002208700519e-01,8.154049353286672019e-01,8.329738657026641846e-01,8.527807963513889256e-01,8.749282073302289131e-01,8.995327799880988850e-01,9.267261095332324228e-01,9.566556116785823738e-01,9.894856308571424730e-01,1.025398760751512039e+00,1.064597392529691877e+00,1.107305511584902868e+00,1.153770769655156458e+00,1.204266866086202814e+00,1.259096279952193642e+00,1.318593404101897182e+00,1.383128143387599707e+00,1.453110052910208783e+00,1.528993108787400468e+00,1.611281224648419386e+00,1.700534653004726948e+00,1.797377443480025372e+00,1.902506171827674120e+00,2.016700207761658259e+00,2.140833860100382680e+00,2.275890830498419781e+00,2.422981530557085872e+00,2.583363983540984954e+00,2.758469259144240127e+00,2.949932704374952586e+00,3.159632676093639070e+00,3.389739113689787420e+00,3.642775213013107027e+00,3.921696835987047880e+00,4.229996382807859945e+00,4.571841126906195818e+00,4.952261288539538064e+00,5.377411922084875506e+00,5.854947961724328742e+00,6.394579530401175660e+00,7.008927963597751720e+00,7.714912666903094518e+00,8.536144143476603219e+00,9.507409578131198913e+00,1.068410028666789913e+01,1.216572808710611753e+01,1.417491192594354565e+01,2.000000000000000000e+01
7.457207095267257557e-01,7.477984838392743860e-01,7.514439874839460298e-01,7.568618676354181840e-01,7.641429462657396421e-01,7.733384866251769019e-01,7.844939149390108835e-01,7.976612019724336200e-01,8.129031495814244002e-01,8.302949281841074392e-01,8.499247760259152074e-01,8.718945258501070716e-01,8.963201919928747152e-01,9.233327016686050381e-01,9.530788035804458325e-01,9.857221713920760742e-01,1.021444716843563860e+00,1.060448129512845616e+00,1.102955664618687992e+00,1.149214205905626507e+00,1.199496637346433081e+00,1.254104565256338955e+00,1.313371441715191601e+00,1.377666151345288359e+00,1.447397137032422787e+00,1.523017156808458505e+00,1.605028784757490889e+00,1.693990794685265033e+00,1.790525598037881583e+00,1.895327949385858801e+00,2.009175186737945928e+00,2.132939344224509259e+00,2.267601567203156421e+00,2.414269383001414582e+00,2.574197546466359121e+00,2.748813406044821495e+00,2.939748049815790854e+00,3.148874932047375452e+00,3.378358311896016097e+00,3.630714755692440399e+00,3.908892323342428199e+00,4.216374145318247280e+00,4.557316359626623736e+00,4.936735636849839182e+00,5.360770291706463908e+00,5.837054198069020927e+00,6.375270389318592024e+00,6.988004384301421013e+00,7.692126546224985262e+00,8.511177066341190312e+00,9.479835768368115367e+00,1.065331430183792349e+01,1.213077638996793084e+01,1.413394881154028226e+01,1.995128100519648484e+01
7.420303955227355308e-01,7.437543004359487009e-01,7.472795422217717309e-01,7.525818513391364650e-01,7.597107589099009184e-01,7.687202774123804705e-01,7.796640711570480553e-01,7.926001376603089010e-01,8.075947151306253069e-01,8.247246132310268596e-01,8.440785928987177833e-01,8.657583238893736821e-01,8.898792213365022130e-01,9.165713164453076489e-01,9.459802409727575689e-01,9.782683699769100238e-01,1.013616152660436587e+00,1.052223656634738047e+00,1.094312351605900568e+00,1.140127162053047982e+00,1.189938823978857974e+00,1.244046587964936945e+00,1.302781319620492928e+00,1.366509059356034506e+00,1.435635116714073511e+00,1.510608790907181698e+00,1.591928829644097210e+00,1.680149763966126475e+00,1.775889289283616890e+00,1.879836904288555210e+00,1.992764072931820785e+00,2.115536244365654461e+00,2.249127157524393184e+00,2.394635979192196729e+00,2.553307989029365732e+00,2.726559749757097251e+00,2.916010011860954432e+00,3.123518039738668595e+00,3.351231672108454074e+00,3.601648341765075756e+00,3.877693637539885607e+00,4.182824059913477832e+00,4.521163857289694832e+00,4.897691044203244637e+00,5.318496398256058910e+00,5.791154319825007057e+00,6.325271861958706943e+00,6.933334925237558899e+00,7.632078894036678385e+00,8.444853023742103559e+00,9.406050725999763884e+00,1.057041601042931234e+01,1.203623939148799948e+01,1.402314862337509638e+01,1.980536137483140635e+01
7.359012343170006076e-01,7.373565097297880566e-01,7.406730977279158967e-01,7.457913881774669296e-01,7.527223616020033425e-01,7.615049367452746409e-01,7.721900146289607525e-01,7.848368853413983937e-01,7.995136058708698368e-01,8.162982168043733111e-01,8.352799313350312005e-01,8.565601794505277589e-01,8.802535770643652446e-01,9.064889073388072704e-01,9.354101821273164141e-01,9.671778323148212397e-01,1.001970063837354097e+00,1.039984410583491670e+00,1.081439514357471099e+00,1.126577164195006420e+00,1.175664631743184252e+00,1.228997345784648365e+00,1.286901957268323793e+00,1.349739856609544209e+00,1.417911217951103087e+00,1.491859661150344962e+00,1.572077642334561709e+00,1.659112709116220330e+00,1.753574788564628006e+00,1.856144716948933127e+00,1.967584273062601419e+00,2.088748045726502856e+00,2.220597556627947888e+00,2.364218180216129728e+00,2.520839564822297874e+00,2.691860480925832633e+00,2.878879329515932728e+00,3.083731975233916067e+00,3.308539186500057738e+00,3.555766864846231279e+00,3.828303585121133334e+00,4.129562008767427628e+00,4.463613923789516491e+00,4.835373807704426596e+00,5.250854385043109751e+00,5.717532527857252411e+00,6.244890885041008310e+00,6.845252563615718877e+00,7.535132904413349486e+00,8.337570876694019972e+00,9.286496418290171917e+00,1.043590134766012234e+01,1.188268471571145923e+01,1.384318655967090272e+01,1.956295201467611378e+01
7.273650912781356448e-01,7.286175354511295055e-01,7.317058102481187598e-01,7.365886318081595885e-01,7.432664384413907310e-01,7.517671968562009699e-01,7.621358568292420088e-01,7.744293672016685504e-01,7.887150854896707308e-01,8.050707593719630406e-01,8.235851246864984709e-01,8.443587241034067326e-01,8.675048200501438433e-01,8.931503844290771266e-01,9.214371847256804804e-01,9.525229956236256346e-01,9.865829662553715629e-01,1.023811172943912551e+00,1.064422388097861827e+00,1.108654098406476329e+00,1.156768809720619684e+00,1.209056682014034489e+00,1.265838545702060225e+00,1.327469360597616888e+00,1.394342191315913748e+00,1.466892788599673425e+00,1.545604885660051053e+00,1.631016343353760334e+00,1.723726309392288103e+00,1.824403596917197223e+00,1.933796539581399632e+00,2.052744647786024945e+00,2.182192479607870439e+00,2.323206258288359027e+00,2.476993927599926870e+00,2.644929554052472653e+00,2.828583286232233540e+00,3.029758505263822510e+00,3.250538406372320832e+00,3.493345134668803365e+00,3.761015912519946269e+00,4.056902597821022916e+00,4.385004243284676306e+00,4.750147271301129237e+00,5.158236289388468343e+00,5.616613160191104903e+00,6.134588449728202164e+00,6.724260291622957908e+00,7.401840297180983796e+00,8.189939801290876176e+00,9.121851307457943037e+00,1.025053516794518949e+01,1.167099113727823578e+01,1.359511028275549727e+01,1.922523391876637078e+01
7.164662288333729645e-01,7.175538007166191168e-01,7.204159882432871198e-01,7.250349021537566552e-01,7.314149850296446376e-01,7.395811254091630982e-01,7.495743865398023509e-01,7.614488006475630399e-01,7.752697272213417978e-01,7.911133595086503600e-01,8.090669121904356942e-01,8.292291836683689521e-01,8.517113338843275150e-01,8.766378112671727729e-01,9.041474117620181827e-01,9.343944768205929563e-01,9.675502484447777718e-01,1.003804405134266275e+00,1.043366806585835693e+00,1.086469478988451698e+00,1.133368877592692670e+00,1.184348469356163669e+00,1.239721686215603302e+00,1.299835309269556038e+00,1.365073356329442600e+00,1.435861560522528446e+00,1.512672546732609202e+00,1.596031836757865641e+00,1.686524844661529077e+00,1.784805062950441723e+00,1.891603690773560054e+00,2.007741021224385136e+00,2.134139991592567842e+00,2.271842415919715030e+00,2.422028574848730909e+00,2.586041050192661395e+00,2.765413985749619386e+00,2.961909369397347724e+00,3.177562522867205530e+00,3.414739847367613823e+00,3.676213155536578459e+00,3.965256873332950960e+00,4.285777449567422792e+00,4.642489231022031149e+00,5.041159263345798891e+00,5.488957703363430696e+00,5.994976372804798004e+00,6.571027608482334692e+00,7.232937480360311255e+00,8.002775053966704633e+00,8.913025624729062457e+00,1.001534589115729190e+01,1.140234239280837336e+01,1.328033236467673639e+01,1.879385241571817033e+01
7.032609720846119128e-01,7.042044583468118901e-01,7.068452896112643602e-01,7.111839356408324875e-01,7.172330239819887376e-01,7.250191901823748175e-01,7.345823844217944654e-01,7.459746345404898449e-01,7.592591479587520453e-01,7.745099481254348328e-01,7.918119719088028141e-01,8.112615032757927169e-01,8.329668455645971026e-01,8.570491748503250573e-01,8.836435491458889402e-01,9.129000696192186570e-01,9.449852033353831615e-01,9.800832855166139446e-01,1.018398225425608539e+00,1.060155445318352374e+00,1.105604087471652175e+00,1.155019530708316422e+00,1.208706265601990459e+00,1.267001187095194048e+00,1.330277375113954719e+00,1.398948448540185741e+00,1.473473596429116572e+00,1.554363413726092880e+00,1.642186698416737478e+00,1.737578405038777252e+00,1.841248998544143145e+00,1.953995516446794367e+00,2.076714731394932567e+00,2.210418918410091749e+00,2.356254882076088020e+00,2.515527105116883710e+00,2.689726165189719076e+00,2.880563967945494852e+00,3.090017918162404342e+00,3.320386986784085614e+00,3.574363875566464621e+00,3.855129375404859893e+00,4.166477976241740322e+00,4.512988557384233879e+00,4.900261939097136477e+00,5.335260865302259958e+00,5.826813033202576264e+00,6.386385865375485693e+00,7.029340432058901023e+00,7.777092294964770502e+00,8.661155002440040107e+00,9.731618246668356065e+00,1.107821871248551382e+01,1.290061985265676725e+01,1.827090915285200623e+01
6.878172983191166434e-01,6.886277580678970001e-01,6.910496158279318957e-01,6.950964254553221311e-01,7.007888144939983244e-01,7.081569720515493715e-01,7.172414878729432841e-01,7.280934027268033404e-01,7.407740807679248363e-01,7.553552043440106001e-01,7.719189888388827692e-01,7.905586203104995047e-01,8.113788896794303929e-01,8.344969983170658079e-01,8.600435207569561147e-01,8.881635219927558333e-01,9.190178366463501725e-01,9.527845250344302297e-01,9.896605275238072874e-01,1.029863544349213011e+00,1.073634173962772387e+00,1.121238349553195679e+00,1.172970121099321972e+00,1.229154839679055033e+00,1.290152812263151372e+00,1.356363509516538279e+00,1.428230427016952131e+00,1.506246722846313890e+00,1.590961783140965924e+00,1.682988903837520756e+00,1.783014324177295551e+00,1.891807909219936912e+00,2.010235859844851980e+00,2.139275936858765714e+00,2.280035831520494938e+00,2.433775513638336996e+00,2.601934663639805301e+00,2.786166681945754675e+00,2.988381322241080440e+00,3.210798801311971484e+00,3.456019437293497809e+00,3.727114694227834590e+00,4.027748365447550327e+00,4.362341225786842358e+00,4.736300144182641780e+00,5.156345930735792393e+00,5.630998312531080963e+00,6.171322721808641276e+00,6.792138583219340831e+00,7.514100778091354904e+00,8.367592804166378073e+00,9.400884495111927919e+00,1.070038651441545241e+01,1.245808149526614450e+01,1.765895185717853622e+01
6.702143624286099888e-01,6.708972864086539811e-01,6.730998944179829024e-01,6.768448882806613609e-01,6.821593988267151687e-01,6.890772599189438630e-01,6.976403493828121638e-01,7.078993030725224678e-01,7.199139274575980796e-01,7.337535415653440030e-01,7.494973767705761514e-01,7.672350919034205408e-01,7.870674232316100527e-01,8.091069737520328875e-01,8.334791435858113218e-01,8.603232062395187452e-01,8.897935404179131424e-01,9.220610323957543208e-01,9.573146692506335764e-01,9.957633486155190727e-01,1.037637936320847665e+00,1.083193609721345707e+00,1.132712532032427166e+00,1.186506912064036801e+00,1.244922514835311578e+00,1.308342702293898485e+00,1.377193100531989067e+00,1.451947011514037378e+00,1.533131714780271437e+00,1.621335839723212935e+00,1.717218034398076298e+00,1.821517215955206659e+00,1.935064765636105522e+00,2.058799134916280416e+00,2.193783469001893138e+00,2.341227044433472848e+00,2.502511581284741382e+00,2.679223861159877096e+00,2.873196612206784017e+00,3.086560394480070357e+00,3.321810367486867310e+00,3.581893570386383896e+00,3.870325078464087021e+00,4.191345800577879643e+00,4.550142015035913090e+00,4.953159450911014616e+00,5.408567795349329188e+00,5.926975773920409196e+00,6.522587767491338617e+00,7.215195480046087795e+00,8.033901234775719047e+00,9.024914220901656847e+00,1.027088637334133914e+01,1.195515276468808707e+01,1.696096192312851514e+01
6.505419704381798507e-01,6.510995725113049026e-01,6.530807093036649080e-01,6.565144215363837299e-01,6.614326673454054006e-01,6.678722543904369591e-01,6.758762584014204045e-01,6.854950168285742773e-01,6.967868496182951787e-01,7.098186502867755987e-01,7.246664526309203325e-01,7.414160397859179685e-01,7.601636341950477327e-01,7.810166905653108671e-01,8.040948062827012466e-01,8.295307617985174797e-01,8.574717047072001330e-01,8.880804941188406021e-01,9.215372257396582389e-01,9.580409625486474567e-01,9.978117011156322214e-01,1.041092609621083742e+00,1.088152580786331258e+00,1.139289151562635549e+00,1.194831852009758943e+00,1.255146058892965932e+00,1.320637445883704908e+00,1.391757142841409944e+00,1.469007742788204673e+00,1.552950328634061350e+00,1.644212734891233652e+00,1.743499315896021251e+00,1.851602566154335161e+00,1.969417037063811549e+00,2.097956127134662285e+00,2.238372504143943509e+00,2.391983168586294894e+00,2.560300520459145357e+00,2.745071295580047810e+00,2.948325971987756144e+00,3.172442339148066726e+00,3.420228585292467649e+00,3.695033856439851050e+00,4.000898423633211465e+00,4.342762562758075262e+00,4.726765325264405959e+00,5.160686291291914252e+00,5.654625422271322144e+00,6.222102312414228287e+00,6.881948251753398083e+00,7.661841323272772897e+00,8.605702802386467454e+00,9.792019391949772000e+00,1.139457883507252411e+01,1.618033988749894547e+01
