"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,         162,      -5.159320006,      -4.250025606,      -4.391847919,      -8.733671391
          0,           0,         163,      -5.161826737,      -4.247795554,        -4.3925969,      -8.727205521
          0,           0,         164,      -5.164633963,      -4.245603394,      -4.393773538,      -8.720745084
          0,           0,         165,      -5.167887292,      -4.243462187,      -4.395393583,       -8.71430167
          0,           0,         166,       -5.17172757,       -4.24138483,      -4.397459665,      -8.707882455
          0,           0,         167,      -5.176282309,      -4.239383729,      -4.399961106,      -8.701494735
          0,           0,         168,      -5.181656458,      -4.237470296,      -4.402873492,      -8.695163522
          0,           0,         169,      -5.187924442,      -4.235654346,      -4.406158607,      -8.688902983
          0,           0,         170,      -5.195121028,       -4.23394349,      -4.409764134,      -8.682729609
          0,           0,         171,      -5.203235518,      -4.232342648,      -4.413624107,      -8.676610239
          0,           0,         172,      -5.212207969,      -4.230853674,      -4.417660321,      -8.670595577
          0,           0,         173,      -5.221928018,      -4.229475182,       -4.42178492,      -8.664663177
          0,           0,         174,      -5.232237246,      -4.228202632,      -4.425904349,      -8.658832175
          0,           0,         175,      -5.242935838,      -4.227028666,      -4.429924634,      -8.653081327
          0,           0,         176,      -5.253794104,      -4.225943689,      -4.433757677,      -8.647408535
          0,           0,         177,      -5.264568927,      -4.224936626,      -4.437327972,      -8.641837291
          0,           0,         178,      -5.275024295,      -4.223995795,      -4.440578919,      -8.636366446
          0,           0,         179,      -5.284953824,      -4.223109794,      -4.443477844,      -8.630998491
          0,           0,         180,      -5.294202083,      -4.222268337,      -4.446018916,      -8.625736369
          0,           0,         181,      -5.302680963,      -4.221462953,       -4.44822348,       -8.62057141
          0,           0,         182,      -5.310377824,      -4.220687513,      -4.450137721,      -8.615505104
          0,           0,         183,       -5.31735374,       -4.21993854,      -4.451828055,      -8.610538602
          0,           0,         184,      -5.323732346,      -4.219215324,      -4.453374925,      -8.605677637
          0,           0,         185,       -5.32968176,      -4.218519839,      -4.454865932,      -8.600922752
          0,           0,         186,      -5.335393196,      -4.217856503,      -4.456389127,      -8.596273814
          0,           0,         187,       -5.34105978,      -4.217231822,      -4.458027164,      -8.591719131
          0,           0,         188,      -5.346858247,      -4.216653956,      -4.459852748,      -8.587260618
          0,           0,         189,      -5.352935003,      -4.216132232,      -4.461925542,      -8.582859999
          0,           0,         190,      -5.359397007,      -4.215676631,      -4.464290477,      -8.578533008
          0,           0,         191,      -5.366307696,      -4.215297281,      -4.466977193,      -8.574255375
          0,           0,         192,      -5.373684116,       -4.21500393,      -4.470000845,      -8.570051876
          0,           0,         193,      -5.381498142,      -4.214805502,      -4.473363135,      -8.565904113
          0,           0,         194,      -5.389681461,      -4.214709691,      -4.477053966,      -8.561808248
          0,           0,         195,      -5.398131962,      -4.214722584,      -4.481053297,      -8.557744692
          0,           0,         196,      -5.406721943,      -4.214848358,      -4.485333013,      -8.553728009
          0,           0,         197,      -5.415307944,      -4.215089088,      -4.489858709,       -8.54975637
          0,           0,         198,      -5.423741833,      -4.215444681,       -4.49459135,      -8.545815958
          0,           0,         199,      -5.431882422,      -4.215912932,      -4.499488791,      -8.541914983
          0,           0,         200,      -5.439606604,      -4.216489714,      -4.504507163,      -8.538047774
          0,           0,         201,      -5.446818749,       -4.21716928,      -4.509602153,      -8.534189814
          0,           0,         202,      -5.453457169,      -4.217944678,      -4.514730181,      -8.530352354
          0,           0,         203,       -5.45949681,      -4.218808235,      -4.519849512,      -8.526532787
          0,           0,         204,      -5.464947893,      -4.219752085,      -4.524921271,      -8.522724279
          0,           0,         205,      -5.469850949,      -4.220768695,      -4.529910365,      -8.518907974
          0,           0,         206,      -5.474269204,      -4.221851361,       -4.53478628,       -8.51509126
          0,           0,         207,      -5.478279722,      -4.222994611,      -4.539523727,      -8.511271858
          0,           0,         208,      -5.481964612,      -4.224194501,      -4.544103131,      -8.507445936
          0,           0,         209,      -5.485403471,      -4.225448761,      -4.548510919,      -8.503603707
          0,           0,         210,      -5.488667754,      -4.226756793,      -4.552739606,      -8.499738775
          0,           0,         211,      -5.491817436,      -4.228119517,      -4.556787684,      -8.495850561
          0,           0,         212,      -5.494899877,       -4.22953908,      -4.560659324,      -8.491938468
          0,           0,         213,      -5.497950596,       -4.23101845,      -4.564363923,      -8.487998646
          0,           0,         214,      -5.500995459,      -4.232560934,       -4.56791554,      -8.484017008
          0,           0,         215,      -5.504053755,      -4.234169644,      -4.571332244,      -8.479997746
          0,           0,         216,      -5.507141613,       -4.23584697,      -4.574635443,      -8.475951842
          0,           0,         217,      -5.510275286,      -4.237594072,      -4.577849199,      -8.471859895
          0,           0,         218,      -5.513473899,      -4.239410446,      -4.580999588,      -8.467722258
          0,           0,         219,      -5.516761396,      -4.241293585,      -4.584114095,      -8.463536299
          0,           0,         220,      -5.520167545,      -4.243238746,      -4.587221077,      -8.459315425
          0,           0,         221,      -5.523727945,      -4.245238856,      -4.590349295,      -8.455055754
          0,           0,         222,      -5.527483124,      -4.247284547,      -4.593527504,      -8.450756666
          0,           0,         223,      -5.531476864,      -4.249364333,      -4.596784103,      -8.446420593
          0,           0,         224,      -5.535753946,      -4.251464906,      -4.600146842,       -8.44205118
          0,           0,         225,      -5.540358237,      -4.253571452,      -4.603642584,      -8.437649296
