"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,         201,      -5.297920198,      -4.645722991,      -4.794567303,      -9.934882778
          0,           0,         202,       -5.30290377,      -4.647614367,      -4.801899191,      -9.933403348
          0,           0,         203,      -5.308637651,      -4.649048282,      -4.808358317,       -9.93187269
          0,           0,         204,      -5.315108644,      -4.650041575,      -4.813896683,      -9.930291849
          0,           0,         205,        -5.3222934,      -4.650624825,      -4.818505174,      -9.928654842
          0,           0,         206,      -5.330157053,      -4.650840143,      -4.822214017,      -9.926960861
          0,           0,         207,      -5.338651446,      -4.650738455,      -4.825090502,      -9.925205775
          0,           0,         208,      -5.347713613,       -4.65037629,      -4.827233409,      -9.923388358
          0,           0,         209,      -5.357264289,      -4.649813062,      -4.828765629,      -9.921505395
          0,           0,         210,      -5.367206557,       -4.64910814,      -4.829825717,       -9.91955247
          0,           0,         211,      -5.377424313,      -4.648318954,      -4.830559758,      -9.917530345
          0,           0,         212,      -5.387782847,      -4.647498392,       -4.83111287,      -9.915454576
          0,           0,         213,      -5.398129982,      -4.646693464,      -4.831622697,       -9.91330503
          0,           0,         214,      -5.408297333,      -4.645943977,      -4.832214796,      -9.911074001
          0,           0,         215,      -5.418104186,      -4.645281968,      -4.832998649,      -9.908756525
          0,           0,         216,      -5.427363478,      -4.644731262,      -4.834065095,      -9.906345982
          0,           0,         217,      -5.435889848,      -4.644307361,      -4.835484906,      -9.903835581
          0,           0,         218,      -5.443509393,      -4.644017317,      -4.837307963,      -9.901220867
          0,           0,         219,      -5.450070402,      -4.643860563,      -4.839563005,      -9.898497452
          0,           0,         220,       -5.45545386,       -4.64382879,      -4.842257627,      -9.895658979
          0,           0,         221,        -5.4595824,      -4.643907352,      -4.845378599,      -9.892700743
          0,           0,         222,      -5.462426247,      -4.644075458,      -4.848892242,      -9.889622965
          0,           0,         223,      -5.464005188,      -4.644307448,      -4.852745062,      -9.886425109
          0,           0,         224,      -5.464386227,      -4.644573552,      -4.856864518,      -9.883112272
          0,           0,         225,      -5.463677367,      -4.644841115,      -4.861160189,      -9.879680284
          0,           0,         226,       -5.46201856,       -4.64507582,      -4.865525456,      -9.876127754
          0,           0,         227,      -5.459550809,      -4.645245015,       -4.86985288,      -9.872456222
          0,           0,         228,      -5.456454696,      -4.645312228,      -4.873999707,      -9.868671527
          0,           0,         229,      -5.452952018,       -4.64523733,      -4.877792467,      -9.864789011
          0,           0,         230,      -5.449196813,       -4.64499701,      -4.881129853,      -9.860814465
          0,           0,         231,      -5.445334417,      -4.644564224,      -4.883880865,       -9.85674288
          0,           0,         232,      -5.441497464,      -4.643918322,      -4.885914824,      -9.852579264
          0,           0,         233,      -5.437803457,      -4.643045142,      -4.887125411,      -9.848338361
          0,           0,         234,      -5.434353302,       -4.64193687,      -4.887435892,      -9.844024059
          0,           0,         235,      -5.431230672,       -4.64059141,       -4.88679781,      -9.839658965
          0,           0,         236,      -5.428502537,       -4.63901303,       -4.88519412,       -9.83525475
          0,           0,         237,      -5.426220167,      -4.637211713,      -4.882640412,      -9.830830099
          0,           0,         238,      -5.424420557,      -4.635203469,      -4.879184033,      -9.826386365
          0,           0,         239,      -5.423127787,      -4.633009603,      -4.874900235,      -9.821922655
          0,           0,         240,      -5.422354205,      -4.630656565,      -4.869886835,      -9.817465862
          0,           0,         241,      -5.422101482,      -4.628174537,      -4.864258386,      -9.813028002
          0,           0,         242,      -5.422361662,      -4.625597052,      -4.858140089,      -9.808621431
          0,           0,         243,      -5.423117518,       -4.62295991,      -4.851661743,      -9.804261275
          0,           0,         244,      -5.424343405,      -4.620301373,      -4.844953163,      -9.799961626
          0,           0,         245,      -5.426005799,       -4.61765521,      -4.838139671,       -9.79573762
          0,           0,         246,      -5.428063987,      -4.615058991,      -4.831339038,      -9.791596892
          0,           0,         247,      -5.430470379,      -4.612548127,      -4.824659773,      -9.787553087
          0,           0,         248,      -5.433171134,      -4.610158347,      -4.818200541,      -9.783616059
          0,           0,         249,      -5.436106849,      -4.607922546,      -4.812049736,       -9.77979394
          0,           0,         250,      -5.439213501,      -4.605871464,      -4.806285676,      -9.776097131
          0,           0,         251,      -5.442423549,      -4.604034392,       -4.80097712,      -9.772534604
          0,           0,         252,      -5.445667321,      -4.602436814,      -4.796183994,      -9.769131998
          0,           0,         253,      -5.448874695,      -4.601102097,      -4.791958269,      -9.765878974
          0,           0,         254,      -5.451977002,      -4.600051152,      -4.788344788,      -9.762772113
          0,           0,         255,      -5.454909144,      -4.599301323,      -4.785382065,      -9.759809543
          0,           0,         256,      -5.457611835,      -4.598866438,      -4.783102971,      -9.756991358
          0,           0,         257,      -5.460033813,      -4.598758933,      -4.781535363,      -9.754320427
          0,           0,         258,      -5.462133881,      -4.598987243,      -4.780702568,      -9.751794342
          0,           0,         259,      -5.463882687,      -4.599556809,      -4.780623736,      -9.749413664
          0,           0,         260,      -5.465263979,      -4.600469853,      -4.781313993,      -9.747178465
          0,           0,         261,      -5.466275302,      -4.601725398,      -4.782784523,      -9.745089957
          0,           0,         262,      -5.466928028,      -4.603320229,      -4.785042567,      -9.743145569
          0,           0,         263,      -5.467246753,       -4.60524734,      -4.788091231,      -9.741340888
          0,           0,         264,      -5.467268087,       -4.60749653,      -4.791929106,      -9.739678274
          0,           0,         265,      -5.467038986,      -4.610054226,      -4.796549964,      -9.738158939
          0,           0,         266,      -5.466614421,      -4.612903442,      -4.801941605,      -9.736775731
