"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,          76,      -4.991966104,      -4.645948064,      -4.645235691,      -9.216423897
          0,           0,          77,      -4.985993863,        -4.6405917,      -4.640294629,      -9.210419236
          0,           0,          78,      -4.980055073,      -4.635108422,      -4.635363421,      -9.204318775
          0,           0,          79,      -4.974190196,      -4.629505034,      -4.630429609,      -9.198154069
          0,           0,          80,      -4.968462818,      -4.623794264,      -4.625468337,      -9.191950343
          0,           0,          81,      -4.962915493,      -4.617982087,      -4.620459098,      -9.185712723
          0,           0,          82,      -4.957564753,      -4.612081114,       -4.61539149,      -9.179431782
          0,           0,          83,      -4.952413177,      -4.606115578,      -4.610262571,      -9.173097808
          0,           0,          84,      -4.947447248,      -4.600113105,      -4.605078712,      -9.166696478
          0,           0,          85,      -4.942642249,        -4.5941052,      -4.599855207,       -9.16022049
          0,           0,          86,      -4.937968996,      -4.588121975,      -4.594613971,      -9.153678979
          0,           0,          87,      -4.933398247,      -4.582192038,      -4.589380521,       -9.14708384
          0,           0,          88,      -4.928903263,      -4.576340498,      -4.584181315,      -9.140449503
          0,           0,          89,      -4.924460971,       -4.57058822,      -4.579042152,       -9.13377403
          0,           0,          90,      -4.920052118,      -4.564950173,      -4.573987263,      -9.127059436
          0,           0,          91,      -4.915660302,      -4.559439411,      -4.569037741,      -9.120298674
          0,           0,          92,      -4.911271417,      -4.554066386,      -4.564211313,      -9.113484479
          0,           0,          93,      -4.906873145,      -4.548839403,      -4.559522217,      -9.106614355
          0,           0,          94,      -4.902454669,      -4.543764941,       -4.55498104,       -9.09969981
          0,           0,          95,      -4.898006608,      -4.538845893,      -4.550594388,      -9.092752357
          0,           0,          96,      -4.893521396,      -4.534083462,      -4.546364947,        -9.0857847
          0,           0,          97,      -4.888993068,      -4.529477162,       -4.54229177,      -9.078804274
          0,           0,          98,      -4.884417362,      -4.525024188,      -4.538370786,      -9.071819624
          0,           0,          99,      -4.879793113,      -4.520721318,      -4.534594256,       -9.06483192
          0,           0,         100,      -4.875120272,      -4.516562744,      -4.530951625,      -9.057839642
          0,           0,         101,      -4.870399525,      -4.512541812,      -4.527430141,       -9.05084502
          0,           0,         102,      -4.865632215,      -4.508649206,      -4.524015527,       -9.04385497
          0,           0,         103,       -4.86082105,      -4.504869402,      -4.520692724,      -9.036877812
          0,           0,         104,      -4.855978517,      -4.501179485,      -4.517442991,      -9.029926946
          0,           0,         105,      -4.851144136,       -4.49756801,      -4.514232829,      -9.023023645
          0,           0,         106,      -4.846339319,      -4.494007003,       -4.51102811,      -9.016175397
          0,           0,         107,      -4.841571049,       -4.49046856,      -4.507800622,      -9.009385833
          0,           0,         108,      -4.836845924,      -4.486928543,      -4.504522819,      -9.002655702
          0,           0,         109,      -4.832167237,      -4.483364665,      -4.501166534,      -8.995988596
          0,           0,         110,      -4.827526653,      -4.479754049,      -4.497707692,      -8.989387772
          0,           0,         111,      -4.822905502,      -4.476074551,       -4.49412972,      -8.982853694
          0,           0,         112,      -4.818286964,      -4.472310076,      -4.490420495,      -8.976391208
          0,           0,         113,       -4.81365467,      -4.468447587,      -4.486573979,      -8.970000193
          0,           0,         114,      -4.808996977,      -4.464479851,      -4.482593158,      -8.963684361
          0,           0,         115,      -4.804314259,      -4.460404731,       -4.47849203,      -8.957443731
          0,           0,         116,      -4.799627903,      -4.456229672,      -4.474296996,      -8.951280494
          0,           0,         117,      -4.794987635,      -4.451974097,        -4.4700476,      -8.945193271
          0,           0,         118,      -4.790469636,      -4.447668306,      -4.465801807,      -8.939178189
          0,           0,         119,      -4.786180747,       -4.44335527,      -4.461634681,      -8.933230995
          0,           0,         120,      -4.782255715,      -4.439088131,      -4.457633531,      -8.927347189
          0,           0,         121,      -4.778846667,      -4.434924432,       -4.45388982,      -8.921522722
          0,           0,         122,      -4.776107575,      -4.430918727,      -4.450485323,      -8.915757174
          0,           0,         123,      -4.774181228,      -4.427116889,      -4.447471517,      -8.910050987
          0,           0,         124,      -4.773165987,       -4.42354271,       -4.44485388,      -8.904404013
          0,           0,         125,      -4.773082113,      -4.420189046,      -4.442578181,       -8.89881343
          0,           0,         126,      -4.773848486,      -4.417013875,      -4.440520779,      -8.893277988
          0,           0,         127,      -4.775267152,      -4.413940161,      -4.438491766,      -8.887790904
          0,           0,         128,      -4.777026692,      -4.410863377,      -4.436254773,      -8.882344528
          0,           0,         129,      -4.778715453,      -4.407664982,      -4.433569869,      -8.876932592
          0,           0,         130,       -4.77993948,      -4.404238236,      -4.430225474,      -8.871552222
          0,           0,         131,      -4.780352409,      -4.400504323,      -4.426108693,      -8.866202464
          0,           0,         132,      -4.779741689,      -4.396439123,      -4.421246728,      -8.860884522
          0,           0,         133,      -4.778101966,      -4.392086524,       -4.41581718,      -8.855598654
          0,           0,         134,      -4.775649954,      -4.387557675,      -4.410128572,       -8.85034068
          0,           0,         135,      -4.772796534,      -4.383017537,      -4.404570214,      -8.845107729
          0,           0,         136,      -4.770063834,      -4.378656253,      -4.399552955,      -8.839895867
          0,           0,         137,       -4.76795676,      -4.374682359,      -4.395466058,      -8.834700487
          0,           0,         138,       -4.76691126,      -4.371299047,      -4.392624957,      -8.829520376
          0,           0,         139,      -4.767246408,      -4.368681655,      -4.391241468,      -8.824354431
          0,           0,         140,      -4.769135412,      -4.366967303,      -4.391413083,      -8.819201991
          0,           0,         141,      -4.772615707,      -4.366250985,      -4.393121323,      -8.814065169
          0,           0,         142,      -4.777555251,      -4.366582921,      -4.396254088,      -8.808943421
          0,           0,         143,      -4.783712608,      -4.367981087,      -4.400613935,      -8.803835147
          0,           0,         144,       -4.79076508,      -4.370429005,      -4.405939941,      -8.798739933
          0,           0,         145,      -4.798341596,      -4.373878204,      -4.411932289,      -8.793656499
          0,           0,         146,      -4.806060663,      -4.378251712,      -4.418277235,      -8.788583625
          0,           0,         147,      -4.813568291,      -4.383446088,      -4.424671639,      -8.783521862
          0,           0,         148,      -4.820571263,      -4.389333619,      -4.430844801,      -8.778470985
          0,           0,         149,      -4.826860863,      -4.395764564,      -4.436575562,      -8.773430972
          0,           0,         150,      -4.832323084,      -4.402570696,      -4.441702648,      -8.768403179
          0,           0,         151,      -4.836930754,      -4.409570023,      -4.446129784,      -8.763385934
          0,           0,         152,      -4.840737079,      -4.416575633,      -4.449816977,      -8.758381828
          0,           0,         153,      -4.843852683,      -4.423403796,      -4.452770913,      -8.753391828
          0,           0,         154,      -4.846405459,      -4.429882432,      -4.455038965,      -8.748416007
          0,           0,         155,      -4.848528196,      -4.435862989,      -4.456690641,      -8.743454488
          0,           0,         156,      -4.850337377,      -4.441227891,      -4.457805895,      -8.738506409
          0,           0,         157,      -4.851937157,      -4.445897129,      -4.458459701,      -8.733570288
          0,           0,         158,      -4.853404601,      -4.449829153,      -4.458720539,      -8.728649611
          0,           0,         159,      -4.854788436,       -4.45301982,      -4.458647892,      -8.723745696
          0,           0,         160,      -4.856118829,      -4.455498527,      -4.458290201,      -8.718859272
          0,           0,         161,       -4.85741355,      -4.457321686,      -4.457687238,      -8.713990616
          0,           0,         162,      -4.858684461,      -4.458565834,      -4.456873633,      -8.709138583
          0,           0,         163,      -4.859943094,      -4.459321234,       -4.45588301,      -8.704303757
          0,           0,         164,      -4.861204688,      -4.459686178,      -4.454751565,      -8.699487126
          0,           0,         165,      -4.862489795,      -4.459762672,      -4.453520805,      -8.694688919
          0,           0,         166,      -4.863824484,      -4.459653799,      -4.452239135,      -8.689910335
          0,           0,         167,      -4.865238799,      -4.459461566,      -4.450962125,        -8.6851517
          0,           0,         168,      -4.866764199,      -4.459285105,      -4.449751535,      -8.680413606
          0,           0,         169,      -4.868430471,      -4.459218869,      -4.448673403,      -8.675696572
          0,           0,         170,      -4.870262574,      -4.459350643,      -4.447795536,       -8.67099996
          0,           0,         171,      -4.872277857,      -4.459759306,      -4.447184718,      -8.666323102
          0,           0,         172,      -4.874483941,      -4.460512498,      -4.446904004,      -8.661665815
          0,           0,         173,      -4.876877465,      -4.461664525,      -4.447010249,       -8.65702875
          0,           0,         174,      -4.879447039,      -4.463253365,        -4.4475511,      -8.652413291
          0,           0,         175,      -4.882164661,      -4.465300042,      -4.448565517,      -8.647819674
          0,           0,         176,      -4.884993892,      -4.467809096,      -4.450081191,      -8.643247931
          0,           0,         177,      -4.887892167,      -4.470767652,      -4.452113768,      -8.638696999
          0,           0,         178,      -4.890812869,      -4.474146614,      -4.454666718,      -8.634165725
          0,           0,         179,      -4.893708519,       -4.47790287,       -4.45773112,      -8.629655196
          0,           0,         180,      -4.896534143,      -4.481982005,      -4.461285655,      -8.625166559
          0,           0,         181,      -4.899250568,      -4.486321985,      -4.465296804,      -8.620700878
          0,           0,         182,      -4.901827305,      -4.490857182,      -4.469719186,      -8.616258949
          0,           0,         183,      -4.904244747,      -4.495522393,      -4.474496138,       -8.61183978
          0,           0,         184,      -4.906495538,      -4.500256495,      -4.479560354,      -8.607443973
          0,           0,         185,      -4.908585959,      -4.505004643,      -4.484834774,      -8.603071603
          0,           0,         186,      -4.910533219,      -4.509720196,      -4.490234692,      -8.598722784
          0,           0,         187,      -4.912361179,      -4.514371037,      -4.495669791,      -8.594400518
          0,           0,         188,      -4.914102956,      -4.518934984,      -4.501045269,      -8.590105988
          0,           0,         189,      -4.915796903,      -4.523399077,      -4.506264941,      -8.585840367
          0,           0,         190,      -4.917482948,      -4.527757568,      -4.511234718,      -8.581605199
          0,           0,         191,      -4.919200219,      -4.532011002,      -4.515866012,      -8.577401742
          0,           0,         192,      -4.920988676,      -4.536165278,      -4.520077811,      -8.573231263
          0,           0,         193,      -4.922880688,      -4.540225262,      -4.523801631,      -8.569095133
          0,           0,         194,      -4.924902828,      -4.544194086,      -4.526984045,      -8.564994895
          0,           0,         195,       -4.92707493,      -4.548071632,      -4.529588944,      -8.560933617
          0,           0,         196,      -4.929409752,      -4.551853583,      -4.531598741,      -8.556913164
          0,           0,         197,      -4.931912403,      -4.555530605,       -4.53301526,      -8.552933936
          0,           0,         198,      -4.934580213,      -4.559088728,      -4.533859137,      -8.548997117
          0,           0,         199,      -4.937401038,      -4.562508898,      -4.534168916,      -8.545103563
          0,           0,         200,      -4.940363834,      -4.565773559,       -4.53399546,      -8.541254191
          0,           0,         201,      -4.943445859,      -4.568862391,      -4.533402777,      -8.537452425
          0,           0,         202,      -4.946618844,      -4.571755939,      -4.532463544,      -8.533700163
          0,           0,         203,       -4.94985187,      -4.574438145,      -4.531255033,      -8.529997539
          0,           0,         204,       -4.95311147,      -4.576898497,      -4.529856111,      -8.526345995
          0,           0,         205,      -4.956360306,       -4.57913153,      -4.528345076,      -8.522746446
          0,           0,         206,      -4.959560619,      -4.581138404,       -4.52679654,      -8.519199497
          0,           0,         207,      -4.962675643,      -4.582927357,      -4.525279274,      -8.515707438
          0,           0,         208,      -4.965671164,      -4.584513518,      -4.523854549,       -8.51227091
          0,           0,         209,      -4.968516666,      -4.585918368,      -4.522575378,      -8.508891205
          0,           0,         210,      -4.971186785,      -4.587168962,      -4.521485705,      -8.505569159
          0,           0,         211,      -4.973663695,      -4.588295937,      -4.520619767,       -8.50230217
          0,           0,         212,      -4.975935355,      -4.589335284,      -4.520002737,      -8.499089485
          0,           0,         213,       -4.97799732,      -4.590324858,      -4.519650889,      -8.495930901
          0,           0,         214,      -4.979852908,      -4.591303289,      -4.519572203,      -8.492826221
          0,           0,         215,      -4.981512523,      -4.592308503,       -4.51976715,      -8.489777088
          0,           0,         216,      -4.982992679,      -4.593376635,      -4.520229784,      -8.486785634
          0,           0,         217,      -4.984314627,      -4.594540985,      -4.520948948,      -8.483852498
          0,           0,         218,      -4.985502725,      -4.595831147,      -4.521909551,      -8.480976274
          0,           0,         219,      -4.986582871,      -4.597272109,      -4.523093681,      -8.478154781
          0,           0,         220,      -4.987583512,      -4.598882271,      -4.524481614,      -8.475384427
          0,           0,         221,      -4.988525665,      -4.600675729,      -4.526054503,      -8.472661057
          0,           0,         222,       -4.98942852,      -4.602661022,      -4.527794052,      -8.469982046
          0,           0,         223,      -4.990307776,      -4.604840386,      -4.529683456,      -8.467349427
          0,           0,         224,      -4.991174386,      -4.607210506,      -4.531708153,      -8.464763309
          0,           0,         225,      -4.992034611,      -4.609762848,      -4.533856047,      -8.462224124
          0,           0,         226,      -4.992890318,      -4.612483956,      -4.536117348,      -8.459731156
          0,           0,         227,      -4.993739848,      -4.615356288,       -4.53848423,      -8.457282197
          0,           0,         228,      -4.994579184,       -4.61835916,      -4.540950232,      -8.454872717
          0,           0,         229,      -4.995403284,      -4.621469588,      -4.543509478,      -8.452501985
          0,           0,         230,      -4.996207455,      -4.624663335,      -4.546155756,      -8.450168191
          0,           0,         231,      -4.996988561,      -4.627915697,      -4.548881616,      -8.447869416
          0,           0,         232,      -4.997745973,      -4.631202595,      -4.551677662,      -8.445601007
          0,           0,         233,       -4.99848232,      -4.634501395,      -4.554531853,      -8.443360995
          0,           0,         234,      -4.999203882,      -4.637792198,      -4.557429042,      -8.441148466
          0,           0,         235,      -4.999920615,      -4.641057974,      -4.560350784,      -8.438963054
          0,           0,         236,      -5.000645859,      -4.644284503,       -4.56327548,      -8.436801125
          0,           0,         237,      -5.001396017,       -4.64746263,      -4.566178451,       -8.43466559
          0,           0,         238,      -5.002189272,      -4.650586664,      -4.569032818,      -8.432557032
          0,           0,         239,      -5.003044763,      -4.653654541,      -4.571810252,      -8.430473171
          0,           0,         240,      -5.003981623,      -4.656667681,         -4.574482,      -8.428410343
          0,           0,         241,      -5.005018074,      -4.659630661,      -4.577020033,      -8.426364035
          0,           0,         242,      -5.006170642,      -4.662550729,      -4.579398196,      -8.424330911
          0,           0,         243,      -5.007453521,      -4.665437206,      -4.581593315,      -8.422309809
          0,           0,         244,      -5.008878087,      -4.668300812,       -4.58358622,      -8.420299886
          0,           0,         245,      -5.010452715,      -4.671153213,      -4.585362577,      -8.418303662
          0,           0,         246,      -5.012182624,      -4.674006269,      -4.586913503,      -8.416320247
          0,           0,         247,      -5.014069996,      -4.676871453,      -4.588235927,      -8.414354633
          0,           0,         248,      -5.016114962,      -4.679760532,      -4.589332465,      -8.412403965
          0,           0,         249,      -5.018314544,      -4.682683919,      -4.590211611,      -8.410464545
          0,           0,         250,      -5.020663608,      -4.685650627,      -4.590887333,      -8.408531725
          0,           0,         251,      -5.023155381,      -4.688668745,      -4.591378474,      -8.406601894
          0,           0,         252,      -5.025781549,      -4.691745024,      -4.591708208,      -8.404676421
          0,           0,         253,      -5.028532435,      -4.694884693,      -4.591903342,      -8.402757866
          0,           0,         254,       -5.03139716,      -4.698091672,      -4.591993619,      -8.400848937
          0,           0,         255,      -5.034363729,      -4.701368666,      -4.592010983,      -8.398951207
          0,           0,         256,      -5.037419042,      -4.704717247,      -4.591988861,      -8.397065227
          0,           0,         257,       -5.04054887,      -4.708137941,      -4.591961473,      -8.395189343
          0,           0,         258,       -5.04373777,       -4.71163034,       -4.59196318,      -8.393321536
          0,           0,         259,       -5.04696906,      -4.715192914,      -4.592027895,      -8.391450533
          0,           0,         260,       -5.05022483,      -4.718823534,      -4.592188489,      -8.389584136
          0,           0,         261,      -5.053485961,       -4.72251908,      -4.592476236,      -8.387723208
          0,           0,         262,      -5.056732287,      -4.726275352,      -4.592920307,      -8.385867516
          0,           0,         263,       -5.05994288,      -4.730087187,      -4.593547312,      -8.384015538
          0,           0,         264,      -5.063096634,      -4.733948188,      -4.594380786,      -8.382168369
          0,           0,         265,      -5.066173014,       -4.73785119,      -4.595440734,      -8.380325433
          0,           0,         266,      -5.069152361,       -4.74178737,      -4.596743362,      -8.378486613
          0,           0,         267,      -5.072016673,      -4.745746453,      -4.598300774,      -8.376652499
          0,           0,         268,      -5.074750412,      -4.749716664,      -4.600120694,      -8.374819307
          0,           0,         269,       -5.07734129,      -4.753684689,       -4.60220627,      -8.372990389
          0,           0,         270,      -5.079780967,       -4.75763568,       -4.60455595,      -8.371166696
          0,           0,         271,      -5.082065623,      -4.761553318,      -4.607163442,      -8.369343727
          0,           0,         272,      -5.084196339,      -4.765419917,       -4.61001777,      -8.367518038
          0,           0,         273,      -5.086179275,      -4.769216605,       -4.61310342,      -8.365686844
          0,           0,         274,      -5.088025573,      -4.772923544,      -4.616400614,      -8.363851861
          0,           0,         275,      -5.089751022,      -4.776520257,      -4.619885673,      -8.362012444
          0,           0,         276,      -5.091375497,      -4.779985984,      -4.623531499,       -8.36016853
          0,           0,         277,      -5.092922251,      -4.783300227,       -4.62730814,      -8.358321677
          0,           0,         278,      -5.094417079,      -4.786443123,      -4.631183363,       -8.35647442
          0,           0,         279,      -5.095887541,      -4.789396285,      -4.635123384,      -8.354627422
          0,           0,         280,      -5.097361695,      -4.792142984,      -4.639093805,      -8.352776809
          0,           0,         281,      -5.098867043,        -4.7946688,      -4.643060456,      -8.350919117
          0,           0,         282,       -5.10042968,      -4.796962291,      -4.646990252,      -8.349056255
          0,           0,         283,       -5.10207351,      -4.799015534,      -4.650852043,      -8.347186162
          0,           0,         284,       -5.10381961,      -4.800824607,      -4.654617424,      -8.345307762
          0,           0,         285,      -5.105685742,      -4.802389981,      -4.658261462,       -8.34342022
          0,           0,         286,      -5.107686033,      -4.803716796,      -4.661763321,      -8.341521564
          0,           0,         287,      -5.109830807,       -4.80481502,       -4.66510675,      -8.339618481
          0,           0,         288,      -5.112126567,      -4.805699434,      -4.668280428,      -8.337711163
          0,           0,         289,      -5.114576101,      -4.806389475,      -4.671278143,      -8.335797493
          0,           0,         290,      -5.117178714,      -4.806909027,      -4.674098794,      -8.333881274
          0,           0,         291,      -5.119930556,      -4.807285873,      -4.676746244,      -8.331962193
          0,           0,         292,      -5.122825021,      -4.807551285,      -4.679229022,      -8.330038957
          0,           0,         293,      -5.125853215,      -4.807739309,      -4.681559888,       -8.32810991
          0,           0,         294,      -5.129004516,      -4.807886036,      -4.683755291,      -8.326174854
          0,           0,         295,      -5.132267052,      -4.808028876,      -4.685834748,        -8.3242344
          0,           0,         296,      -5.135628108,       -4.80820567,      -4.687820226,      -8.322290052
          0,           0,         297,      -5.139074523,      -4.808453922,      -4.689735475,       -8.32033965
          0,           0,         298,      -5.142593144,      -4.808810104,      -4.691605341,      -8.318387187
          0,           0,         299,      -5.146171207,      -4.809308959,       -4.69345512,      -8.316436202
