2.035016862334277832e+01,2.037536046903072773e+01,2.045093609534736956e+01,2.059511547675773713e+01,2.080934948913776950e+01,2.109474259663410933e+01,2.145254063256473032e+01,2.188430830710376185e+01,2.239195981626044230e+01,2.297775557691337056e+01,2.364429838893775226e+01,2.439453524085759639e+01,2.523176478335566131e+01,2.615964967104040895e+01,2.718223317812470086e+01,2.830395977420162623e+01,2.952969955623046516e+01,3.086477658147665792e+01,3.231500125825829173e+01,3.388670704488332319e+01,3.558679179334343701e+01,3.742276416033787712e+01,3.940279559906487350e+01,4.153577854501608613e+01,4.383139152151248652e+01,4.630017201987539011e+01,4.895359815935593417e+01,5.180418030848490218e+01,5.486556405869428943e+01,5.815264619076179997e+01,6.168170557467507820e+01,6.547055130636596232e+01,6.953869082631953802e+01,7.390752130579573986e+01,7.860054825285129709e+01,8.364363611725239878e+01,8.906529670651721631e+01,9.489702252565260210e+01,1.011736738024878122e+02,1.079339300698214572e+02,1.152208198969774742e+02,1.230823459075849655e+02,1.315722268831052588e+02,1.407507849529273756e+02,1.506860142170631036e+02,1.614548785220863465e+02,1.731449018317323407e+02,1.858561366939602806e+02,1.997036277839194440e+02,2.148205332522480546e+02,2.313621344744198325e+02,2.495110677928116445e+02,2.694842722087666971e+02,2.915424040182770682e+02,3.160028952330071093e+02,3.432585656097498941e+02,3.738050171862222442e+02,4.082825423564293033e+02,4.475433326537638550e+02,4.927658144125422837e+02,5.456644805298334404e+02,6.089156541360414394e+02,6.871444334422812972e+02,7.892287311964852279e+02,9.424670695434990648e+02
2.028912006082250130e+01,2.032234116869491203e+01,2.040227864980134598e+01,2.054729986366527328e+01,2.076165646146669275e+01,2.104686332019787187e+01,2.140416938174233152e+01,2.183509936271575214e+01,2.234153337778584714e+01,2.292570605393362726e+01,2.359020026085006805e+01,2.433794682058636383e+01,2.517223050154709085e+01,2.609670132780026108e+01,2.711539046675806119e+01,2.823273028360806336e+01,2.945357839170900149e+01,3.078324569784610532e+01,3.222752856784109099e+01,3.379274534143828390e+01,3.548577751825200721e+01,3.731411602703223451e+01,3.928591308434325668e+01,4.141004025050627746e+01,4.369615340444556040e+01,4.615476548904894116e+01,4.879732802938394798e+01,5.163632260291491605e+01,5.468536365015587108e+01,5.795931426385226359e+01,6.147441689467952131e+01,6.524844127403336813e+01,6.930085229567428939e+01,7.365300113822513595e+01,7.832834357634362732e+01,8.335269025449713354e+01,8.875449472941105000e+01,9.456518638632725526e+01,1.008195569819495319e+02,1.075562116742389946e+02,1.148180981180081375e+02,1.226531307461350480e+02,1.311149320145763113e+02,1.402637185849410457e+02,1.501673687560212329e+02,1.609027188201170873e+02,1.725571517269704600e+02,1.852305634795315257e+02,1.990378241369710111e+02,2.141118960129041398e+02,2.306078394692462723e+02,2.487080396233163242e+02,2.686291475339791077e+02,2.906314862905021528e+02,3.150320979990913202e+02,3.422233402056820637e+02,3.727002586649206819e+02,4.071024643643502259e+02,4.462812970624277114e+02,4.914140941847440445e+02,5.442139261869033362e+02,6.073552452216822530e+02,6.854608948113816496e+02,7.874079968220819410e+02,9.405079701490742536e+02
2.011702194152739054e+01,2.015470751502708779e+01,2.023735364416210913e+01,2.038519212988768459e+01,2.060006257149158770e+01,2.088407229827232925e+01,2.123901101561541793e+01,2.166666337435366074e+01,2.216901280861865331e+01,2.274832668610388708e+01,2.340718953569968619e+01,2.414851926853680553e+01,2.497557999688692476e+01,2.589199619788254836e+01,2.690176979057770268e+01,2.800930064813390175e+01,2.921941076440026563e+01,3.053737224344133949e+01,3.196893931394764365e+01,3.352038463252640099e+01,3.519854021345530981e+01,3.701084340351184210e+01,3.896538840941897774e+01,4.107098398444326648e+01,4.333721799271714303e+01,4.577452969853062825e+01,4.839429077742666863e+01,5.120889622159417343e+01,5.423186652008668318e+01,5.747796274260725369e+01,6.096331645378415942e+01,6.470557674539783477e+01,6.872407711271394248e+01,7.304002543827243699e+01,7.767672100855800466e+01,8.265980331044013951e+01,8.801753838062163027e+01,9.378114977311803102e+01,9.998520284830630089e+01,1.066680531825894320e+02,1.138723726013367923e+02,1.216457698589118479e+02,1.300415276220548435e+02,1.391194835741099212e+02,1.489470917490756392e+02,1.596007115061872810e+02,1.711671871762964940e+02,1.837458033318684727e+02,1.974507319118272619e+02,2.124141328964660715e+02,2.287901376732198173e+02,2.467600465977503745e+02,2.665392316469140042e+02,2.883864905568188988e+02,3.126170221763748032e+02,3.396209215083712252e+02,3.698904045339361346e+02,4.040614613372469535e+02,4.429806655463955281e+02,4.878188520585944161e+02,5.402797961179494450e+02,6.030238055591649982e+02,6.806503016150466010e+02,7.819940811783055779e+02,9.342708846026407628e+02
1.985036093109238919e+01,1.988646042064339525e+01,1.996732353535472626e+01,2.011390439540565467e+01,2.032693103972036397e+01,2.060784314869100342e+01,2.095835166184138387e+01,2.138032386991311995e+01,2.187582045578491474e+01,2.244714917314553304e+01,2.309690358841171687e+01,2.382798909815416977e+01,2.464364284666433846e+01,2.554745214358942818e+01,2.654337389853951379e+01,2.763575636409231251e+01,2.882936387923027866e+01,3.012940504830423549e+01,3.154156470363904674e+01,3.307203999535153116e+01,3.472758098893380208e+01,3.651553621170781128e+01,3.844390366631900235e+01,4.052138792117065691e+01,4.275746399494214245e+01,4.516244887750788450e+01,4.774758167629421735e+01,5.052511355013053418e+01,5.350840879801167205e+01,5.671205871549744160e+01,6.015201012635967004e+01,6.384571085375269917e+01,6.781227482925746131e+01,7.207267006974318235e+01,7.664993340720710080e+01,8.156941666973838778e+01,8.685907002753965855e+01,9.254976949645045181e+01,9.867569721312099773e+01,1.052747851700183332e+02,1.123892357743836214e+02,1.200661360803998718e+02,1.283581871289720482e+02,1.373245759278773050e+02,1.470320258120641768e+02,1.575560721106313622e+02,1.689826255089460290e+02,1.814099071927410307e+02,1.949508708241269801e+02,2.097362714048636576e+02,2.259186078495491188e+02,2.436772674291458713e+02,2.632253580463691378e+02,2.848189672627902951e+02,3.087700061523971158e+02,3.354645176466542011e+02,3.653896278934455495e+02,3.991747835974326790e+02,4.376578999724926007e+02,4.819979251890741807e+02,5.338815070448514462e+02,5.959425937407653464e+02,6.727361030669851516e+02,7.730131538071796058e+02,9.237845257067863258e+02
1.948158329376131803e+01,1.951479168430367395e+01,1.959330941143692684e+01,1.973648267254977995e+01,1.994519571926226220e+01,2.022064533589144020e+01,2.056435774866367083e+01,2.097812829117517452e+01,2.146400027991937165e+01,2.202427467532297101e+01,2.266153014397668031e+01,2.337864414631540555e+01,2.417881308583752187e+01,2.506557221615835829e+01,2.604281646111746795e+01,2.711482310923433303e+01,2.828627708236830784e+01,2.956229929894751152e+01,3.094847856124243179e+01,3.245090736984325019e+01,3.407622208481570425e+01,3.583164789786829374e+01,3.772504914573465840e+01,3.976498557872668727e+01,4.196077529973764086e+01,4.432256520944784484e+01,4.686140993614001360e+01,4.958936039770790671e+01,5.251956334487244504e+01,5.566637347566555860e+01,5.904548000129067731e+01,6.267404989449478592e+01,6.657089047894041300e+01,7.075663454153256282e+01,7.525395179493798992e+01,8.008779131824680064e+01,8.528566060423149509e+01,9.087794810096713150e+01,9.689829773296364124e+01,1.033840459299244543e+02,1.103767343271302366e+02,1.179227147344672773e+02,1.260738674877466394e+02,1.348884603032665552e+02,1.444321828411723914e+02,1.547794032032440157e+02,1.660147078225577957e+02,1.782348075784037746e+02,1.915509234735302471e+02,2.060918095497220293e+02,2.220076364984231532e+02,2.394750592672267544e+02,2.587039474451779029e+02,2.799465064637388423e+02,3.035099306923053746e+02,3.297744406261596737e+02,3.592198364874188883e+02,3.924661297223819929e+02,4.303387248930059741e+02,4.739793532890062693e+02,5.250497788116597349e+02,5.861454862555820000e+02,6.617559836257348707e+02,7.605077196100305628e+02,9.090965838720530883e+02
1.901026875180915354e+01,1.904038186709485814e+01,1.911582797169963754e+01,1.925436246433639909e+01,1.945697861484784497e+01,1.972487000472804652e+01,2.005949195106897420e+01,2.046256919540908470e+01,2.093609168121428254e+01,2.148231682740937742e+01,2.210377952489110243e+01,2.280330685639266264e+01,2.358403535641417292e+01,2.444943000793689691e+01,2.540330499066522663e+01,2.644984652276905024e+01,2.759363821942216077e+01,2.883968938803135273e+01,3.019346666616201702e+01,3.166092940979942227e+01,3.324856926235423060e+01,3.496345437779503129e+01,3.681327883260669864e+01,3.880641783997694461e+01,4.095198947606655082e+01,4.325992374407974239e+01,4.574103994000777362e+01,4.840713344851035060e+01,5.127107329393044921e+01,5.434691200703865377e+01,5.765000965190776583e+01,6.119717420101726901e+01,6.500682086529018022e+01,6.909915349864509437e+01,7.349637182897546950e+01,7.822290905218443413e+01,8.330570530648434158e+01,8.877452377844630860e+01,9.466231775796624959e+01,1.010056589617622080e+02,1.078452400286716824e+02,1.152264674550546459e+02,1.232001656658486581e+02,1.318234188053235982e+02,1.411605847564093210e+02,1.512845266999381408e+02,1.622781224564748470e+02,1.742361328081017007e+02,1.872675399008900854e+02,2.014985102963972281e+02,2.170762017308126133e+02,2.341737305298347280e+02,2.529967690728857974e+02,2.737924870999772793e+02,2.968619556796137431e+02,3.225778300282376563e+02,3.514103828688919293e+02,3.839673427318834342e+02,4.210578094238253470e+02,4.638010461272364182e+02,5.138262880493635976e+02,5.736786195003610374e+02,6.477615006434001543e+02,7.445362766932021259e+02,8.902735136298036878e+02
1.843735241911881673e+01,1.846445839168133674e+01,1.853619436945748689e+01,1.866912360024115003e+01,1.886427376451513283e+01,1.912286939734326552e+01,1.944635712981168041e+01,1.983642527950026491e+01,2.029501479794620877e+01,2.082432786360921639e+01,2.142683812646064467e+01,2.210530369850954457e+01,2.286278275264794502e+01,2.370265144204196872e+01,2.462862404735670552e+01,2.564477546036758682e+01,2.675556624038562603e+01,2.796587054917524995e+01,2.928100731059149453e+01,3.070677497471195494e+01,3.224949030466349598e+01,3.391603165325437885e+01,3.571388725853871193e+01,3.765120916419215291e+01,3.973687346375999141e+01,4.198054767970906198e+01,4.439276622187140475e+01,4.698501502944425567e+01,4.976982669159880857e+01,5.276088757088788128e+01,5.597315872991503483e+01,5.942301279651060497e+01,6.312838931056814573e+01,6.710897159560616387e+01,7.138638881455936769e+01,7.598444763439341898e+01,8.092939888025104267e+01,8.625024576338240934e+01,9.197910179385169727e+01,9.815160844170141274e+01,1.048074251297490065e+02,1.119908074227091390e+02,1.197512935947480344e+02,1.281445255000783163e+02,1.372332373996586909e+02,1.470884569320215292e+02,1.577909769781287537e+02,1.694331776068079023e+02,1.821213064522052605e+02,1.959783682701763610e+02,2.111478373224866800e+02,2.277985017203859854e+02,2.461308975640987455e+02,2.663860291320258398e+02,2.888574665125292995e+02,3.139085924798155247e+02,3.419979954996077254e+02,3.737183310418586757e+02,4.098586758358455882e+02,4.515106769354621292e+02,5.002635427031850668e+02,5.586002403459325478e+02,6.308179030088896297e+02,7.251730867336384563e+02,8.674002364640183487e+02
1.776452992817162624e+01,1.778876182287357111e+01,1.785632963915543314e+01,1.798286016702776280e+01,1.816941465733887640e+01,1.841724696221194080e+01,1.872781109182599835e+01,1.910277695937809739e+01,1.954404567333694942e+01,2.005376321353185176e+01,2.063433375439549877e+01,2.128843387207511029e+01,2.201902833053502917e+01,2.282938777598543112e+01,2.372310853423442012e+01,2.470413469873013668e+01,2.577678273522479202e+01,2.694576887440757673e+01,2.821623960679546883e+01,2.959380563623758320e+01,3.108457969383378838e+01,3.269521866673834154e+01,3.443297055917895477e+01,3.630572687849635827e+01,3.832208112945686906e+01,4.049139420818973178e+01,4.282386761613940962e+01,4.533062556857220926e+01,4.802380725673652506e+01,5.091667074450871411e+01,5.402371024788562437e+01,5.736078887004019577e+01,6.094528926000407409e+01,6.479628514768079128e+01,6.893473730560445745e+01,7.338371822978807302e+01,7.816867075924605501e+01,8.331770702103689530e+01,8.886195556842804422e+01,9.483596647371209087e+01,1.012781865809174633e+02,1.082315203065183766e+02,1.157439955639220273e+02,1.238695599575137294e+02,1.326690398884558704e+02,1.422113054332625097e+02,1.525746979813466737e+02,1.638487974419805084e+02,1.761366341227966359e+02,1.895574915094780408e+02,2.042505071993071226e+02,2.203793718760041429e+02,2.381385704906654439e+02,2.577618411468548629e+02,2.795339106154556248e+02,3.038072257069236457e+02,3.310265887413945052e+02,3.617668624870506733e+02,3.967934753182873919e+02,4.371654371288440757e+02,4.844246122947873801e+02,5.409804077365567991e+02,6.110037990569228441e+02,7.025078028592313331e+02,8.405797611854821980e+02
1.699422637162021843e+01,1.701568385708478814e+01,1.707874869594794376e+01,1.719822535390116514e+01,1.737522310572764184e+01,1.761102401157299724e+01,1.790708962223641620e+01,1.826507458000810047e+01,1.868684248750361832e+01,1.917448186406662813e+01,1.973032186895577311e+01,2.035694825760451465e+01,2.105722016842154787e+01,2.183428823781649797e+01,2.269161442587154198e+01,2.363299386687780412e+01,2.466257903575341714e+01,2.578490652706129183e+01,2.700492676563619199e+01,2.832803700061581509e+01,2.976011797609847775e+01,3.130757472204830805e+01,3.297738196974262337e+01,3.477713476878618337e+01,3.671510496967226800e+01,3.880030433968022407e+01,4.104255520382216105e+01,4.345256965067133592e+01,4.604203852038148881e+01,4.882373160558304193e+01,5.181161075344346756e+01,5.502095786964348179e+01,5.846852020600786659e+01,6.217267578067634304e+01,6.615362235593977402e+01,7.043359411422223104e+01,7.503711106679267573e+01,7.999126735539248045e+01,8.532606603492369857e+01,9.107480975178700078e+01,9.727455908913486837e+01,1.039666734198509062e+02,1.111974531466954659e+02,1.190189075808879124e+02,1.274896799401960976e+02,1.366761708031559692e+02,1.466539149793385093e+02,1.575092858758940793e+02,1.693416287284637463e+02,1.822659637341216978e+02,1.964164589861501895e+02,2.119509624691370391e+02,2.290570215556334688e+02,2.479600416250407875e+02,2.689346053677095938e+02,2.923206114772144133e+02,3.185470388712916474e+02,3.481683210978465581e+02,3.819227227337313479e+02,4.208317456437623605e+02,4.663828076497002826e+02,5.209006375951431664e+02,5.884107602920421414e+02,6.766450235510629909e+02,8.099327235491840611e+02
1.612954300180326683e+01,1.614826971872348338e+01,1.620656038982224345e+01,1.631842927887307937e+01,1.648503926302116440e+01,1.670769788686101975e+01,1.698786894515609447e+01,1.732718709196504392e+01,1.772747423252248211e+01,1.819075652114443642e+01,1.871928146047878982e+01,1.931553515894939821e+01,1.998226008802714659e+01,2.072247376179049638e+01,2.153948874686453507e+01,2.243693437329376650e+01,2.341878048846225013e+01,2.448936358561632076e+01,2.565341564514000794e+01,2.691609604764973795e+01,2.828302695104977005e+01,2.976033256800638327e+01,3.135468283602246231e+01,3.307334204042025760e+01,3.492422303274243234e+01,3.691594778567939272e+01,3.905791514365243700e+01,4.136037676950307684e+01,4.383452245728571484e+01,4.649257618519740731e+01,4.934790452917433612e+01,5.241513935683388326e+01,5.571031708632349932e+01,5.925103724215443179e+01,6.305664359222336657e+01,6.714843183572449448e+01,7.154988866851678608e+01,7.628696813128024701e+01,8.138841251440015867e+01,8.688612684407459597e+01,9.281561823294779856e+01,9.921651432067221776e+01,1.061331789007975459e+02,1.136154479793040082e+02,1.217195164399698797e+02,1.305090149386127791e+02,1.400563297068254087e+02,1.504442362739923738e+02,1.617679442744295670e+02,1.741376885348992403e+02,1.876820580669938181e+02,2.025523402583376651e+02,2.189282910007493115e+02,2.370259554859606226e+02,2.571085191427949326e+02,2.795017792137373931e+02,3.046169280065890916e+02,3.329854286389094113e+02,3.653149925146937562e+02,4.025849152087051266e+02,4.462213125985505258e+02,4.984534937551845815e+02,5.631428638354615259e+02,6.477037755603589630e+02,7.755968471765182812e+02
